"","HPC1552","HPC1553","HPC1555","HPC1556","HPC1560","HPC1561","HPC1563","HPC1564","HPC1565","HPC1567","HPC1568","HPC1569","HPC1570","HPC1571","HPC1572","HPC1573","HPC1574","HPC1576","HPC1577","HPC1578","HPC1579","HPC1580"
"81eace73448014b04931fe4155306f87",13,12,17,0,0,0,0,0,0,1,6,2,0,0,1,0,0,0,0,2,4,0
"82788aa8b553c94bcdda7cb288a55f0e",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82a563c106adf542cadf1d99a106fa6d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"82d6d3ac7538e2c371fd436c703630a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"82f4c04442a2a19515d138b96814cc93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"834990a492f476e58aed535214de8533",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83b714cc07a11fd7e0c90f09fb6a0f22",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"846cbe585d116adf32471c9ce2fefd58",0,0,0,117,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84b6319cc04e29b3d9fd9017fb8c1d5e",4,160,7,0,0,1,1,0,3,0,4,1,4,0,4,0,1,0,2,0,26,0
"84d26f91c49eb275610efc89a9b2fba4",0,1,0,12,0,0,0,17,0,0,4,0,0,0,0,0,2,0,0,0,0,0
"8515468dfd4d318c5bc5d748f1ccd16c",0,0,2,0,2,0,0,0,0,3,1,0,7,0,0,0,12,0,23,13,19,43
"8532e5056f1918fccfdf4a3bbb02d6f8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85333842060f041bced98bf5ec4ebac7",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"853829edbd5d62a53ca36d247785f8dd",3,0,0,0,1,5,11,5,0,0,0,5,21,0,0,1,0,0,0,0,0,3
"869394fad64d37a90f7a5f5dbfe86368",4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
"86cefe15bf9186d9841e52b8d2140dea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"86d0d8e0ea1996a14615eae54f3ef096",1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"87dd5da7018d55008a9facf9a37d9db7",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888d6d6570346b2d3d7f656cd8295747",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89290e92c498ac72b3c0f055dd2aff12",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899ba4404973108836172f918df1ac61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8a6e58a8b5fad36a66917a70e3861cfe",0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
"8afe4fa622a80f956bf0a33130e0f708",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b5ecd57089cba9b733889ce44f0668c",4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b84174f2fa22132c7700c3c9f94d264",25,8,5,10,18,86,6,0,0,14,0,0,39,4,0,0,0,0,0,0,49,0
"8c694aec46d18add999eab7efd4cc97e",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8d305f7981e94dc92c1fbb7f365ef107",4,0,11,30,0,99,39,100,9,0,0,0,0,22,0,0,0,0,0,0,0,0
"8d306dae49aa70c494a31292f93cd178",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d4eba2bdd46f28c2b0640b73dc4961b",0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
"8dc9d88ee425a44fddde07db3fdd300f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"8e37354696baa7b3141bce1df5375443",0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
"8f28ebcb5019b421668638927de8edaa",0,0,7,0,0,0,10,17,0,0,0,0,0,0,4,0,3,0,0,0,0,0
"8f325bf51a0d50864541831d59c18210",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90814a0acc11053d2183c35b7eedc5c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0
"90ec057268d05657906e5470ad8844cd",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91901940638fe1568a6c314f2e3ee77a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"91b096d235ee04c097596d94d00a896c",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"91b4cb04a6e91afc2b29d05ba61b5096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"944ece5e22953aba3e18bbee7bc19f2e",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94a2cff5da69c3e200f532af67feefaf",0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
"95db23a57306bc528b998b18bdd3e170",0,0,0,0,0,5,26,2,2,0,8,1,0,0,0,0,0,45,63,2,28,3
"9722eb5b9717ef530fc2b55d25e00b03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9753712028f3ce03dbdf5087ae93e7e6",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"97c442e76bcbc8c808540737603edbdb",0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9998c38766c73b76831c9ecf5444d902",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"99cd99d2b9f141a137435f49472c16e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"9a4520e160447e20378bf37ef5ca3cea",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"9a8f873ad1836293cbcddc1229fa9f51",0,0,0,0,0,0,612,0,0,1261,106,0,326,0,132,0,494,619,0,0,92,0
"9ab9c32ce47ae58e04c2b1ddff90e0d6",0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,45,0
"9b10804c5333f9734d1596266ccbf261",6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9b69a1058c01d37dd92e6ca0ddaaa87a",0,1,5,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0
"9b9a4c0d38bfd1cbca13ad7ca796e121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9baadd58cbfe73844b4d5c0947cabf3d",5,1,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"9bb907b226a49bc94a95a1024ec6ec82",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d134ec6a4b4c7815a2a01de86a0ebdf",0,0,14,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0
"9d6eb0563ab11c55a561e5470faea5ad",2,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e7286033c5e41578cbdc392eb9969f5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ed30fda4750460428d8691c8c947177",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9f073c7d9d421aecbccef9482ddaa256",35,59,165,6,0,4,0,1,2,12,0,2,4,0,19,0,0,0,1,1,68,0
"9f2216ede4abe1dc82fbd060ba4f0921",0,0,0,25,10,0,17,0,0,33,26,17,29,0,7,0,0,0,4,8,0,2
"9fab353850dce58ef746cdb5cae48899",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ff33063f5a014c87f1836ac0a4b1d21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"a1969ae69dad9185b794869330caa6a0",4,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a26b541f11c4660161785b12f43242a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"a2c357a0da9e05120d4bf4ea5d207424",0,7,17,0,14,0,0,0,0,8,19,10,0,0,0,0,0,14,3,4,1,11
"a2cf28a47d280b000d10943bbad1a966",37,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a394bf038e3bc979490ab6d5715df9f2",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3ada875cb829435e99a7a9d61c52e8b",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"a3b081ba449377e89f03e3a5b7894d71",0,0,4,447,287,253,0,4,290,0,0,0,0,19,93,423,97,0,0,0,0,0
"a5051e031678ea4b7a65e40448c1c3d4",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"a519288effae59e55a93ff86ca419506",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5e1c792001283c010d3ce0f0095bf24",0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0
"a7492f328db73571d15ddc6764974771",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a76143fcccaa547f6ee2ce7505c72528",4,0,39,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7b61438ec5e2fd08ca8cf3d5c3ed7e1",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7c1431ffcb7525a014923bc2ef0f491",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a954fdc7a4eaf0cdbd264839a41d2917",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"a9ec41c505632a40fbd0730db5a7c8c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"aabd0a0f961679ce968989ce32d8a482",31,0,1,0,0,4,0,47,3,0,0,0,0,26,0,16,4,0,0,0,0,0
"ab1345c4db7fcf14e9a3cabf552ea274",0,0,42,0,0,10,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"aba57e8a118a08ec805ff9c1fa2c7d7b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"abc4f61d0f16b9063c9957c2342a95b4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ac4b9ad907d58a4fdb7b609edcfa5c2e",0,0,0,0,0,0,0,0,0,0,0,0,142,0,9,0,0,0,8,0,0,0
"ac59bf53ae368ea1e02804f7ee0b7fb1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"acd98eacbbcaea8188b889bbfd7eefcb",0,5,0,47,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad009f3cefba7b9c463f259b52dad5eb",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ade15f2fea9e4bed82f61a6f0e8c8326",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af5c0160e1e3fff8cced008eaab0367a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"af8f5389893b29f08c57934c2908d3e3",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"b08fabd6adc6905c18511831de81fc43",0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
"b15f4b0376ee671573d77c88882f224a",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b22c4bfbed9705913d76ee036c4d32ae",0,0,0,0,0,0,79,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2676f0d2c59d13162d706517894ae1c",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2bb9ca687c6c852d5daf5223444179f",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3305678ca476b0d3ac85ceef00965e3",0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0
"b3d7027b6baa99b2d81c1cf36ec7ae5d",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"b5c664a0164d4208088951904ee2836c",0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0,0,0,21,1,0
"b5c6c6ea2b321c2ccbc1b5c48da2edbe",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5fb6f373519b2f45cb92a5e666fd7fe",0,0,0,11,0,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0
"b6d2843a06f66743330baef1b397b09f",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b704e8b262581e66feeb69ffbfb40916",0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,12,0,0,0,0,0
"b74d39c7526771dc642ca2bbc0d40ccd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"b7bf33cc5e2849032c33db0d45a24111",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"b804737c1fe4745495c284e73601befb",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b83b207c52cb6b099f766bcab3546a55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b890bed803678ce63162050dbafedd03",0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,5,7,0,0,0,0,0
"b89c597133fd59036dba0d4664cdcf0d",152,40,0,0,3,21,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"b914d693b3f09f04015430e09b803576",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"bb6ccf76f7a1b278da9ebdfd8ecb9799",0,0,0,0,0,0,0,0,0,27,0,13,37,0,0,0,0,0,2,2,0,16
"bbb724d663f39ce2ff3305ae12f801cc",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbfc412e61b83ccf64d8fe364c108734",0,0,0,0,0,11,0,29,3,0,47,0,7,13,0,16,7,0,0,0,0,0
"bc185faf9ec7ee88f4fff10dd05725f3",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"bc63fbe78fc164d871668db30c3f82d4",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be44ca7830cb0eabfb800a5a67a6a756",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"beb94758d0e96b2bdc0edea329b4936a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"bf8af00eb75e1537968ea326252c5407",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"bfc29e1688cde5b05ab557c628b24cb3",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0
"c01c8d9b4dbab291186f7387bce000ba",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c03ecc65e5122ef5eb8f3ff681f3c59f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"c03ed6036b8796df6ad9788f1946eae2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
"c0df105a43db9827405a3c4d652c16da",0,0,0,0,0,0,0,0,0,297,319,420,38,0,0,0,0,103,302,147,117,212
"c2ee2c7c136154a676840ec23002d034",0,0,94,0,15,0,34,19,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"c34159ec69cbe492d17dbdebff10bbe7",0,0,0,0,0,0,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,0
"c37e673f2d76f2674e84c67397c47362",0,0,0,30,0,1,0,9,0,0,0,0,0,0,0,79,0,0,0,0,0,0
"c3ca415256b58b57050a8dcf1d01b4e9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c41eed8fea59bd6b96eae5cc59a8a795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0
"c456e1a324bf1866cf2eec21fdb3e273",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4eab74b600a1011404a0e6be5954b0c",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c56399fcfb2be2732188758a10ba7702",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c595a6f3431803bf7101317fd85ec23b",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6292261aef296d5088023149bb308e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,978,524,1014,1
"c6735b6edc8917ab7e280e7166d01d24",5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6d9ed70e1b4ccd9b8c755dfc5dd732b",0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"c7e0d0ec7db5ff6b347c3c4e24d0adc7",60,38,51,97,30,18,71,19,10,4,0,17,30,45,32,38,29,3,11,11,9,5
"c9ff3a6c71d7ed5891a217724beb1934",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cab3a61f10daa6125454d130f52d6d56",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,42,0,0,0
"cabbe72bb85bda9646b88fde34da279b",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"cbc4c77e61ae22c1dc6c41c6fa7af4db",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cda8f7a570e8a30c608090d046048bc6",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0
"cdcc84e73bd7af2a8a1e6af59f2b25bb",0,0,0,7,0,0,0,0,1,0,0,5,0,0,7,1,0,0,0,0,0,0
"cfa5e82da30698525c03b145bd75934e",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d088d7e80b196d72f75080a812d08264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"d0d49a868d682ae745d71f4fbfba71b1",0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"d21710911b184d6eee705efbd62291d6",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2ca6be9f93f3134c519900baa78261e",0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2daa7ad84c9fc90b712f65860e9d46d",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d35d7dc070eabaf10449c3d2f3c7eec7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d45a5d98f71b04e8c7049cddea219801",5,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"d46a67f0137b31e0f7cb711fd6590689",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d54633f6b6b99aa2050708251830a20a",0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"d5c936833ea6d34c4a963b7feaf9a94d",0,0,4,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"d6641e2cd69f9a31a18950bc33e1c7b8",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6bfb4a12ae37cc3afa209f64b766bdb",8,0,0,0,2,12,0,0,0,0,0,1,0,6,0,0,0,2,0,0,0,0
"d775459d24ec49b0991237c99412c0c2",1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"d8fb9ae030e1b8c35452cd8897bcfa19",0,12,0,0,0,14,0,0,0,0,5,0,0,2,0,3,1,1,0,0,0,2
"d927c1e46f89c7ec615f6d9f7bf71e4b",55,13,25,60,2,10,26,16,14,1,0,8,2,25,16,17,2,4,2,9,0,0
"d93de9b9832e27e3f09251f87e639826",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d959c19da2d9dfa3b26e12f99061ed79",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dccef9dc8c107ad79b6c938cabac82d2",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd7008e8576eac2369d61ea6be4201f9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd8776485182d9f61a7c51634684dd15",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dda97ad6e3f747f14e09d0b1512862fe",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ddb92a10e6534e91f64b377f6db853d4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
"de87fc1c99274fb37424fee5361df498",0,0,7,0,0,0,0,0,30,0,47,10,0,0,0,32,0,0,0,0,29,40
"de9be834fc7b42169a00cab2af100d2f",0,0,0,0,4,0,0,0,0,0,6,0,0,7,0,0,5,0,0,0,0,3
"df18a9bc28321db49b0e7c3e3faad4cc",0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e163e14d95c3a3913029daad7e78682f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,0,0
"e175e711a4bc01e270856fbf30cb3ff3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"e558755bda4c68b9947e37aeb4e2010e",43,0,116,214,82,60,58,188,143,67,43,16,133,29,67,216,131,84,119,35,0,5
"e56705fc7879985b1c3642c9fc907221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"e746b3149463dd60cbdb1e685c0e93db",2,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,21
"e8be8273c24834ca59aac18e88774862",0,34,12,0,0,0,0,0,0,11,8,7,0,0,0,0,0,0,1,3,1,61
"e8fa2570b8ffa344f36cb66632fc2049",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9e62dde263b78ff9784c694189bf035",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0
"ec1cd948cb2dfff0277c6d1dc5f7035f",0,0,0,0,3,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"edfa2b680a42826e7668ac1136b86fbc",1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eef9720f85351cccb51066bd6b28934c",0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"ef09a46243eeba964fc629350eaaae36",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"f00f0b970258e142c6d476657f2d0c16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0d2a7581c4bd7f58692d33441b0136e",0,0,0,0,0,0,0,97,0,56,0,27,0,0,0,40,154,0,24,64,0,73
"f27b4e30ad42a6d1b2e393abcd9dd063",27,0,6,1,0,0,0,0,71,0,0,0,1,6,6,0,0,0,0,0,0,0
"f3155ca1b4e5abf9ef4d4f7c3c3feca1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3c67ba0c408a8f7844d603910d8a263",2,23,69,1,19,6,0,0,1,0,8,2,7,0,0,0,0,13,5,10,0,2
"f66c6161365d99970dffa5e3a4985fa7",5,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6871bba797d410b7d4c083f489c30d3",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f69cf3da1d5ffcc7e6422bf34cc837e1",0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,2,0,2
"f6cd548313198ef82ac1874ebf448ed5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0
"f72978893c85cd6f3a89598b280923a3",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7c46d8b4100b5f92040dfbb279fad6c",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"f9d32b172ae04cea995e90f9ab0e2060",0,0,14,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"fae3a2dfe7415bba1e1ca8ac665f904f",0,0,8,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0
"fb57ce6e6e5fee8e61bee068c701b65d",0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"fb93e62a9afdfdc54645109326810226",0,0,0,0,0,0,0,0,0,4,9,12,6,0,0,0,0,0,0,0,0,0
"fc01bc2caefb364de5acb92cd3599161",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcaaf23dff4ac9c7329739b5d9ee7bcb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"fd88d355676826758b3975652fddfd77",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"fdbcacb8e04442a9e3ab237af4cb54c4",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"fe290e7cb731760d74c04b4df1af9a9b",0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"fe5f794b96860f4f07a51140d3fd09d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
