"","HPC1521","HPC1522","HPC1524","HPC1525","HPC1526","HPC1527","HPC1528","HPC1529","HPC1531","HPC1532","HPC1533","HPC1534","HPC1536","HPC1539","HPC1540","HPC1541","HPC1542","HPC1544","HPC1546","HPC1547","HPC1549","HPC1550"
"ac4b9ad907d58a4fdb7b609edcfa5c2e",0,37,3,5,9,4,11,0,0,10,0,17,5,20,6,0,0,0,57,10,0,5
"ae487c6229a0788edef3481596efe1c8",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"aee15db96e226ba76ef266b9be1ded54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af5c0160e1e3fff8cced008eaab0367a",0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"affc646afca684200893baaee5179492",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"b00d6edb8a0b1b7fbd89da91d6484f26",0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
"b08fabd6adc6905c18511831de81fc43",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1222a37561d251e0d90372457289dab",2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1
"b15f4b0376ee671573d77c88882f224a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"b19079c3c98d19c2cda88234117af48a",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"b1bd8336aa51586caa03ab5eecc7dc20",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,0,1,0
"b3305678ca476b0d3ac85ceef00965e3",0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"b3c6dcc861a6583b30ef3d88c464523b",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"b3d7027b6baa99b2d81c1cf36ec7ae5d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"b3db988932c36733f5900c6e3a8f4c59",0,0,0,4,0,1,3,0,0,1,0,0,0,2,1,0,0,0,0,0,6,2
"b4103c2ff27e6bdccfcaec20de9c3eb6",0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
"b42c6a462d7cd26278369219b2d756a1",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"b4878b36d241afeb053e6b2318e59bb9",0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"b5c664a0164d4208088951904ee2836c",0,0,0,0,0,0,0,4,47,0,0,0,0,11,0,0,10,0,2,0,0,0
"b5fb6f373519b2f45cb92a5e666fd7fe",0,0,1,0,1,0,0,0,0,30,0,2,0,0,0,1,0,0,0,3,0,0
"b704e8b262581e66feeb69ffbfb40916",147,0,0,0,0,0,0,0,121,0,814,0,5,1,0,0,0,0,8,725,0,0
"b719c69301f42ad337e7415044338e62",0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"b804737c1fe4745495c284e73601befb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"b83b207c52cb6b099f766bcab3546a55",0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,3,3,0,1,0,0
"b89c597133fd59036dba0d4664cdcf0d",0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
"b991afafe3d3d7df79e37f0aef052937",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba2d82ee9bea738227c60139f8e1b4d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"bae56e6b0f746fbd56c4df4d2939bfb8",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"bae81118153ab487dce427858e645a03",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"bb4d60f3c9493d0a951cc8b959190e35",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0
"bb6ccf76f7a1b278da9ebdfd8ecb9799",0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,1,4,3
"bbb724d663f39ce2ff3305ae12f801cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"bbfc412e61b83ccf64d8fe364c108734",9,0,4,0,0,0,0,5,13,28,53,1,9,16,2,8,0,0,0,0,0,5
"bc710dee36909e63c516a2db6d0bff54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"bdcd1d72ec8f198ea59531478d902457",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be44ca7830cb0eabfb800a5a67a6a756",0,0,0,0,0,0,0,4,4,1,4,0,9,0,0,0,0,0,3,7,0,0
"be58a37fe801367134ead8433c1f5d70",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"bf7326383717cca9aeafae12f004a3d1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"bf8af00eb75e1537968ea326252c5407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,188,0,0
"bfcdb25a294b0ef84e964f4f9d964a94",0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0df105a43db9827405a3c4d652c16da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,92
"c155f26de36d2b737517fa96ee3c90a8",0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c1979dd45333b8dc0d5d5d03e7e72976",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"c203493eb7dfacd239e7433ab0a43c2b",0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"c30bf2aff09093cf9b9358029251b1b5",0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"c354ef460023df4e2f6da07df4f6b7b8",0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
"c35b70c8f5c540dbbdf84801839c6685",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c55db7a652b1e887c7d6d32687ee41d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"c595a6f3431803bf7101317fd85ec23b",0,6,0,9,11,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6292261aef296d5088023149bb308e4",91,0,0,29,0,0,413,5,0,43,0,0,0,0,0,314,0,0,398,0,0,634
"c65541f1b36f44661ec1c9fe26c05823",0,0,15,0,3,0,4,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0
"c66547f201bb056fa01d7c365b44ddab",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"c6735b6edc8917ab7e280e7166d01d24",0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"c6af86d8a6dba2b7ae3e3604d81b7b14",0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
"c6b49038d3b098bb0f399566cc25cc91",0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6d9ed70e1b4ccd9b8c755dfc5dd732b",0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"c79448d336bdc92f6d670076e811d9be",0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"c7aebe3ff00d1b27d95056b2bfc18738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"c7e0d0ec7db5ff6b347c3c4e24d0adc7",2,4,13,20,1,13,0,4,4,0,5,7,6,10,2,23,4,5,12,5,28,11
"c88fa4c73d3cab53acf29f7ae1190907",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9c53750738c659195abeae1dee97168",0,0,0,0,0,0,0,0,0,0,0,0,0,394,763,0,0,0,0,0,26,0
"cabbe72bb85bda9646b88fde34da279b",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbe95b0d53b3de093fc58ce6d6c42d25",0,4,0,0,18,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"cd3a2bd94e0dce14f8650b0a6d33e1c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"cf021ba8f5eaac0630620b5eac0193f7",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
"cf40681cb43b27e45b91efd59ad9914b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"cf4b446064a3fe4303ee68377b1489a6",0,7,4,0,1,5,4,0,0,3,0,21,0,16,3,0,78,7,11,13,12,6
"cf82fbe157d6c713ab034354492c227e",0,0,2,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0
"d103f01481426e0a2c9e16c5274659f1",0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
"d197fe7960b487fc957f8a70a648a449",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2ca6be9f93f3134c519900baa78261e",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d409f6903af1559341b34e03c231dbab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"d4c56ef8578ea6b3d8929347063891c1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d53615070d02fb0e9f0ca18f996b8c13",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5665b1f8e9df3e9e16b2455c106d75b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6bfb4a12ae37cc3afa209f64b766bdb",0,0,8,0,0,0,0,0,0,0,1,0,6,6,0,0,7,0,0,2,38,1
"d6e27b1ef589877f906bd9036e702457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"d8fb9ae030e1b8c35452cd8897bcfa19",0,0,0,0,0,1,2,0,4,3,0,0,8,0,1,0,1,0,5,0,2,4
"d927c1e46f89c7ec615f6d9f7bf71e4b",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d959c19da2d9dfa3b26e12f99061ed79",0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da854ed0345bde4815f588e990197f8e",0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ddb92a10e6534e91f64b377f6db853d4",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"de52036cf72ea0d79c3d720aa9b3c55a",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de87fc1c99274fb37424fee5361df498",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de9be834fc7b42169a00cab2af100d2f",0,0,2,0,0,5,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0
"defdcfedb6979cae1921328b95a0d311",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"df25e660a14e1e28011e56711f635a9b",0,28,0,0,0,0,17,0,0,0,65,0,0,0,0,0,0,19,0,0,0,0
"e164bdd76758ba8773463f96042e87e2",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e18e143f2c9a1825e199561f26d8027e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"e2c907cc1d746c2c658cd0188ea291c7",0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3c6350116bb9cc1123d04dd4d802288",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
"e3e6020e5c4628daa04945cb27df6f09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"e4bb6d30f5c4b7293c6b4583634f7724",22,2,24,0,16,0,1,0,19,36,11,3,6,0,4,0,0,0,6,11,0,46
"e558755bda4c68b9947e37aeb4e2010e",0,0,0,9,0,0,18,0,13,1,2,39,0,1,0,0,9,0,1,0,0,25
"e5682e86239a3955624c619135927dbc",0,8,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e58ebcda778bce3f4ca3a33397822452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"e68e70d81d7a64a3bcccc61986d61692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"e70be14b59b96b60426f8ccf4ccb9899",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e746b3149463dd60cbdb1e685c0e93db",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"e843c4b4c8c564d48fc56608ff2a61c6",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
"e8be8273c24834ca59aac18e88774862",0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,3,0
"e9e62dde263b78ff9784c694189bf035",0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,11,0,0,0,0
"ea74acc611dfbc986c6d1717b1e62233",5,0,1,21,1,0,1,5,0,9,0,0,0,0,2,170,0,2,0,0,19,0
"ea760721620e2c7bc5ce3b0ba82d21cb",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"edfa2b680a42826e7668ac1136b86fbc",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ee47b326c380e50faa878032111391d2",0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,0,0,0,0,0
"ee827df34d1e79d2abef5c563ea7d155",2,6,0,0,11,0,0,0,19,0,1,0,0,0,6,24,0,0,3,0,0,2
"efe2674d564de8e0c75ef81492d96b83",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"f0607c2e0bd8808d7240855be80ffeee",422,6,0,0,5,0,0,0,0,0,0,3,0,36,0,471,596,1,491,0,0,137
"f1b29b94321a719dd484190f18837442",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"f3155ca1b4e5abf9ef4d4f7c3c3feca1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"f3c67ba0c408a8f7844d603910d8a263",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"f3ce98a45ad0f7295016ce623984d512",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"f413858fbdf000bc77863ebd85937e8e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0
"f4630353c2f4d344e85e7d64c73daa3a",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,0,0,6,3
"f611ad43e0b8c6f0f27a3a555999aa1f",0,0,0,1,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f69cf3da1d5ffcc7e6422bf34cc837e1",0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,1,11,0,0,5,0,0
"f6cd548313198ef82ac1874ebf448ed5",17,0,0,0,7,15,0,25,37,19,0,0,8,117,11,52,20,0,0,34,16,6
"f72978893c85cd6f3a89598b280923a3",0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5
"f8a34a7351e8fb01aff6adc065f48849",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"f9266aad96ffb2f7a2ee6983ca4c6752",0,86,0,1,0,1,0,41,0,9,0,0,0,2,0,17,0,2,0,0,0,0
"f968f1c03ed958403c04c5f8d076a3a3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9d32b172ae04cea995e90f9ab0e2060",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa32c6fdf5b000e544beeb6d3fec88f8",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"fb82c0b1733200ee85bd9c562b4c096b",2,2,3,3,10,1,1,1,0,4,50,4,4,2,5,0,0,4,3,10,2,6
"fb93e62a9afdfdc54645109326810226",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc3a4fe94df363956fc88405714ae109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"fc8eae1ed7d46c94e2b4872e02ad0643",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"fd36ad6b744afb24a1cd847587305167",0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0
"fd77d9ce9c157e00781b80605fec310d",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0
"fd88d355676826758b3975652fddfd77",0,0,2,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,3,0
"fdc1b9e544332f3f7e45711d574a950c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fdd872f4f21a218b302fa17437ce71e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"fff60bd7f77182fa5168730f4d38fcab",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
